organisationName,gridReference,year,taxonName,taxonGroup
Conchological Society of Great Britain &amp; Ireland,NT283722,2015,Anisus (Disculifer) vortex,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253703,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT249702,2015,Limax maximus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT249702,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251702,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT253703,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT249702,2015,Arion (Mesarion) subfuscus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT249702,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251702,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251702,2015,Limacus maculatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251702,2015,Arion (Kobeltia) distinctus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT257702,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT249702,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251702,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT249702,2015,Lehmannia marginata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT251702,2015,Lehmannia marginata,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT244702,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259701,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259701,2015,Cornu aspersum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259701,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT259701,2015,Cepaea (Cepaea) nemoralis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250701,2015,Oxychilus (Oxychilus) cellarius,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250701,2015,Tandonia sowerbyi,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT248702,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250701,2015,Deroceras (Deroceras) reticulatum,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250701,2015,Arion (Kobeltia) owenii,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT250701,2015,Arion (Arion) flagellus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT248702,2015,Aegopinella nitidula,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT236735,2015,Deroceras invadens,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT233737,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT239738,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT234736,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT234736,2015,Hygromia (Hygromia) cinctella,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT233736,2015,Cepaea (Cepaea) hortensis,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT233736,2015,Trochulus (Trochulus) striolatus,Mollusc
Conchological Society of Great Britain &amp; Ireland,NT234737,2015,Cepaea (Cepaea) hortensis,Mollusc
Scottish Wildlife Trust,NT200726,2000,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT285733,2000,Sciurus carolinensis,Mammal
The Mammal Society,NT281738,2000,Vulpes vulpes,Mammal
The Mammal Society,NT280736,2000,Vulpes vulpes,Mammal
Scottish Natural Heritage,NT2671,2000,Pipistrellus,Mammal
Scottish Wildlife Trust,NT253760,2000,Sciurus carolinensis,Mammal
The Mammal Society,NT270731,2000,Mustela nivalis,Mammal
The Mammal Society,NT268730,2000,Mustela erminea,Mammal
The Mammal Society,NT273729,2000,Vulpes vulpes,Mammal
The Mammal Society,NT276739,2000,Rattus norvegicus,Mammal
The Mammal Society,NT276726,2000,Lepus europaeus,Mammal
Scottish Wildlife Trust,NT285737,2000,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT276748,2000,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT2074,2000,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT235746,2000,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT2274,2001,Sciurus carolinensis,Mammal
Scottish Natural Heritage,NT2572,2001,Pipistrellus,Mammal
The Mammal Society,NT275738,2001,Mustela nivalis,Mammal
The Mammal Society,NT278737,2001,Microtus agrestis,Mammal
The Mammal Society,NT274725,2001,Mustela nivalis,Mammal
The Mammal Society,NT272728,2001,Mustela nivalis,Mammal
The Mammal Society,NT272730,2001,Mustela nivalis,Mammal
Scottish Wildlife Trust,NT2072,2001,Sciurus carolinensis,Mammal
The Wildlife Information Centre,NT27S,2001,Vulpes vulpes,Mammal
The Wildlife Information Centre,NT27S,2001,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT273746,2001,Sciurus carolinensis,Mammal
BATS & The Millennium Link,NT27F,2001,Myotis daubentonii,Mammal
BATS & The Millennium Link,NT27F,2001,Pipistrellus pipistrellus sensu lato,Mammal
BATS & The Millennium Link,NT27F,2001,Pipistrellus pygmaeus,Mammal
Scottish Natural Heritage,NT2373,2001,Pipistrellus,Mammal
BATS & The Millennium Link,NT27F,2001,Myotis daubentonii,Mammal
BATS & The Millennium Link,NT27F,2001,Pipistrellus pipistrellus sensu lato,Mammal
BATS & The Millennium Link,NT27F,2001,Pipistrellus pygmaeus,Mammal
Scottish Wildlife Trust,NT284738,2001,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT266754,2001,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT246717,2001,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT248727,2001,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT207747,2001,Sciurus carolinensis,Mammal
The Mammal Society,NT270729,2002,Mustela nivalis,Mammal
The Mammal Society,NT277730,2002,Vulpes vulpes,Mammal
The Mammal Society,NT278727,2002,Lepus europaeus,Mammal
BATS & The Millennium Link,NT27F,2002,Pipistrellus pygmaeus,Mammal
BATS & The Millennium Link,NT27F,2002,Myotis daubentonii,Mammal
The Mammal Society,NT272724,2002,Mustela nivalis,Mammal
The Mammal Society,NT281738,2002,Vulpes vulpes,Mammal
BATS & The Millennium Link,NT27F,2002,Myotis daubentonii,Mammal
BATS & The Millennium Link,NT27F,2002,Pipistrellus pygmaeus,Mammal
BATS & The Millennium Link,NT27F,2002,Myotis daubentonii,Mammal
The Mammal Society,NT278726,2002,Vulpes vulpes,Mammal
Scottish Wildlife Trust,NT272718,2002,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT242712,2002,Sciurus carolinensis,Mammal
BATS & The Millennium Link,NT27F,2003,Myotis daubentonii,Mammal
BATS & The Millennium Link,NT27F,2003,Pipistrellus pipistrellus sensu lato,Mammal
BATS & The Millennium Link,NT27F,2003,Pipistrellus pygmaeus,Mammal
The Mammal Society,NT279736,2003,Lepus europaeus,Mammal
Scottish Natural Heritage,NT2571,2003,Pipistrellus pygmaeus,Mammal
The Mammal Society,NT273729,2003,Mustela nivalis,Mammal
The Mammal Society,NT271729,2003,Mustela nivalis,Mammal
The Mammal Society,NT258746,2003,Sciurus carolinensis,Mammal
The Mammal Society,NT263742,2003,Sciurus carolinensis,Mammal
The Mammal Society,NT274727,2003,Vulpes vulpes,Mammal
The Mammal Society,NT271729,2003,Vulpes vulpes,Mammal
British Trust for Ornithology,NT2675,2003,Felis catus,Mammal
British Trust for Ornithology,NT2675,2003,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2675,2003,Felis catus,Mammal
British Trust for Ornithology,NT2675,2003,Sciurus carolinensis,Mammal
BATS & The Millennium Link,NT27F,2003,Myotis daubentonii,Mammal
BATS & The Millennium Link,NT27F,2003,Pipistrellus pygmaeus,Mammal
The Mammal Society,NT285722,2003,Arvicola amphibius,Mammal
The Mammal Society,NT262742,2003,Oryctolagus cuniculus,Mammal
People's Trust for Endangered Species,NT2670,2003,Chiroptera,Mammal
People's Trust for Endangered Species,NT2670,2003,Rattus norvegicus,Mammal
People's Trust for Endangered Species,NT2670,2003,Sciurus carolinensis,Mammal
People's Trust for Endangered Species,NT2670,2003,Erinaceus europaeus,Mammal
People's Trust for Endangered Species,NT2670,2003,Capreolus capreolus,Mammal
British Trust for Ornithology,NT2675,2003,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2675,2003,Felis catus,Mammal
Scottish Wildlife Trust,NT258713,2004,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT258713,2004,Sciurus carolinensis,Mammal
The Mammal Society,NT245709,2004,Sciurus carolinensis,Mammal
The Mammal Society,NT278728,2004,Lepus europaeus,Mammal
Scottish Natural Heritage,NT2270,2004,Pipistrellus,Mammal
Scottish Natural Heritage,NT2270,2004,Pipistrellus,Mammal
Scottish Natural Heritage,NT2270,2004,Pipistrellus,Mammal
Scottish Natural Heritage,NT2273,2004,Pipistrellus,Mammal
Scottish Natural Heritage,NT2273,2004,Pipistrellus,Mammal
Scottish Natural Heritage,NT2273,2004,Pipistrellus,Mammal
The Mammal Society,NT275734,2004,Lepus europaeus,Mammal
Scottish Natural Heritage,NT2070,2004,Myotis daubentonii,Mammal
The Mammal Society,NT269729,2004,Mustela nivalis,Mammal
The Mammal Society,NT274731,2004,Mustela erminea,Mammal
Scottish Wildlife Trust,NT238755,2005,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2474,2005,Sciurus carolinensis,Mammal
The Mammal Society,NT277732,2005,Mustela nivalis,Mammal
British Trust for Ornithology,NT2474,2005,Sciurus carolinensis,Mammal
The Mammal Society,NT278728,2005,Lepus europaeus,Mammal
The Wildlife Information Centre,NT27A,2005,Myotis daubentonii,Mammal
The Wildlife Information Centre,NT27A,2005,Myotis daubentonii,Mammal
The Wildlife Information Centre,NT27F,2005,Myotis daubentonii,Mammal
The Mammal Society,NT277728,2005,Sciurus carolinensis,Mammal
The Mammal Society,NT276734,2005,Mustela erminea subsp. erminea,Mammal
The Mammal Society,NT283723,2005,Lutra lutra,Mammal
The Mammal Society,NT284722,2005,Vulpes vulpes,Mammal
The Mammal Society,NT283729,2005,Vulpes vulpes,Mammal
The Mammal Society,NT276734,2005,Lepus europaeus,Mammal
The Mammal Society,NT284722,2005,Vulpes vulpes,Mammal
The Wildlife Information Centre,NT27F,2005,Myotis daubentonii,Mammal
The Mammal Society,NT275736,2005,Lepus europaeus,Mammal
Scottish Wildlife Trust,NT2272,2005,Sciurus carolinensis,Mammal
People's Trust for Endangered Species,NT2872,2005,Vulpes vulpes,Mammal
People's Trust for Endangered Species,NT2872,2005,Sciurus carolinensis,Mammal
People's Trust for Endangered Species,NT2872,2005,Erinaceus europaeus,Mammal
BATS & The Millennium Link,NT27F,2005,Myotis daubentonii,Mammal
BATS & The Millennium Link,NT27F,2005,Pipistrellus pipistrellus sensu lato,Mammal
BATS & The Millennium Link,NT27F,2005,Pipistrellus pygmaeus,Mammal
Scottish Wildlife Trust,NT2570,2005,Sciurus carolinensis,Mammal
The Wildlife Information Centre,NT27A,2005,Myotis daubentonii,Mammal
The Wildlife Information Centre,NT27F,2005,Myotis daubentonii,Mammal
The Mammal Society,NT275731,2005,Lepus europaeus,Mammal
The Mammal Society,NT278737,2005,Mustela nivalis,Mammal
Scottish Wildlife Trust,NT283738,2005,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2474,2005,Rattus norvegicus,Mammal
British Trust for Ornithology,NT2474,2005,Sciurus carolinensis,Mammal
People's Trust for Endangered Species,NT2370,2005,Erinaceus europaeus,Mammal
People's Trust for Endangered Species,NT2771,2005,Erinaceus europaeus,Mammal
British Trust for Ornithology,NT2370,2006,Sciurus carolinensis,Mammal
The Mammal Society,NT284723,2006,Vulpes vulpes,Mammal
The Mammal Society,NT267732,2006,Mustela erminea subsp. erminea,Mammal
The Wildlife Information Centre,NT27K,2006,Myotis daubentonii,Mammal
The Wildlife Information Centre,NT27K,2006,Pipistrellus pygmaeus,Mammal
The Mammal Society,NT273729,2006,Mustela nivalis,Mammal
Scottish Wildlife Trust,NT217750,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT246764,2006,Sciurus carolinensis,Mammal
The Mammal Society,NT268729,2006,Vulpes vulpes,Mammal
Scottish Wildlife Trust,NT220707,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT285727,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT226731,2006,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2675,2006,Sciurus carolinensis,Mammal
The Bat Conservation Trust,NT2372,2006,Myotis daubentonii,Mammal
British Trust for Ornithology,NT2370,2006,Sciurus carolinensis,Mammal
The Mammal Society,NT282723,2006,Lutra lutra,Mammal
The Bat Conservation Trust,NT2372,2006,Myotis daubentonii,Mammal
The Mammal Society,NT271735,2006,Lepus europaeus,Mammal
The Mammal Society,NT271735,2006,Vulpes vulpes,Mammal
The Wildlife Information Centre,NT27Q,2006,Erinaceus europaeus,Mammal
Scottish Wildlife Trust,NT285726,2006,Sciurus carolinensis,Mammal
The Mammal Society,NT280726,2006,Mustela nivalis,Mammal
The Mammal Society,NT284748,2006,Vulpes vulpes,Mammal
British Trust for Ornithology,NT2675,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT269761,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT249714,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT275758,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT282738,2006,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT284733,2006,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2675,2006,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2370,2006,Sciurus carolinensis,Mammal
The Bat Conservation Trust,NT2474,2006,Pipistrellus pipistrellus sensu lato,Mammal
British Trust for Ornithology,NT2474,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT277728,2007,Lepus europaeus,Mammal
Scottish Wildlife Trust,NT27,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT274737,2007,Mustela nivalis,Mammal
The Mammal Society,NT268732,2007,Apodemus sylvaticus,Mammal
The Mammal Society,NT271729,2007,Lepus europaeus,Mammal
The Mammal Society,NT281737,2007,Mustela nivalis,Mammal
The Mammal Society,NT281737,2007,Apodemus sylvaticus,Mammal
The Mammal Society,NT275725,2007,Mustela nivalis,Mammal
The Mammal Society,NT272727,2007,Mustela nivalis,Mammal
Scottish Wildlife Trust,NT242762,2007,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT208728,2007,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT251761,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT277730,2007,Mustela nivalis,Mammal
The Mammal Society,NT283733,2007,Microtus agrestis,Mammal
The Mammal Society,NT271726,2007,Erinaceus europaeus,Mammal
Scottish Wildlife Trust,NT220707,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT276737,2007,Mustela nivalis,Mammal
Scottish Wildlife Trust,NT245753,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT270729,2007,Mustela nivalis,Mammal
The Mammal Society,NT272735,2007,Vulpes vulpes,Mammal
Scottish Wildlife Trust,NT27,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT272734,2007,Vulpes vulpes,Mammal
The Mammal Society,NT268727,2007,Vulpes vulpes,Mammal
The Mammal Society,NT283732,2007,Sorex araneus,Mammal
The Mammal Society,NT278733,2007,Mustela erminea,Mammal
Scottish Wildlife Trust,NT247754,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT276728,2007,Mustela nivalis,Mammal
Scottish Wildlife Trust,NT241739,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT280725,2007,Erinaceus europaeus,Mammal
Scottish Wildlife Trust,NT271710,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT271730,2007,Vulpes vulpes,Mammal
Scottish Wildlife Trust,NT247739,2007,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT215709,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT274729,2007,Lepus europaeus,Mammal
The Mammal Society,NT273724,2007,Myotis daubentonii,Mammal
The Bat Conservation Trust,NT2372,2007,Myotis daubentonii,Mammal
Scottish Wildlife Trust,NT259716,2007,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT216731,2007,Sciurus carolinensis,Mammal
The Mammal Society,NT267732,2007,Mustela nivalis,Mammal
British Trust for Ornithology,NT2675,2007,Sciurus carolinensis,Mammal
British Trust for Ornithology,NT2675,2007,Felis catus,Mammal
British Trust for Ornithology,NT2675,2007,Vulpes vulpes,Mammal
Scottish Wildlife Trust,NT233739,2007,Sciurus carolinensis,Mammal
Scottish Wildlife Trust,NT236745,2007,Sciurus,Mammal
The Mammal Society,NT268728,2007,Mustela nivalis,Mammal
The Mammal Society,NT270734,2007,Sorex araneus,Mammal
Scottish Wildlife Trust,NT271710,2007,Sciurus carolinensis,Mammal
