Class,Order,Common Name,Country list,Region,system,biome,realm,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Actinopterygii,Atheriniformes,Small-mouth hardyhead,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,13,6,65,330,165,13,175,,,,,,
Actinopterygii,Atheriniformes,Small-mouth hardyhead,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,125,40,75,14,75,0,6,,,,,,
Mammalia,Carnivora,New zealand fur seal,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,16600,,,,,,,,,,,,,21500,,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,New zealand sea lion,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,3000,,,,,,,4000,,6655,6750,,,,,,,11985,,12600,13400,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,Antarctic fur seal,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,24777,30780,35970,,37813,35868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,Antarctic fur seal,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,29059,,,52198,66075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,Southern elephant seal,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,102233,,,,,,,,,,113444,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,Antarctic fur seal,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,25.3,20.8,20.3,28.3,40,55.2,61,63.2,94.3,89.2,87.4,,,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,Sub-antarctic fur seal,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,26.5,42.7,61.1,97.1,100.2,94.3,78,96.8,84.2,144.5,113.3,113.7,182.6,215.4,93.7,99.1,,,,,,,,,,,,,,,,,,,,,
Mammalia,Carnivora,Weddell seal,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,720.1251,950.7602,871.9207,692.0316,651.0841,749.0903,910.2515,749.3007,686.2569,698.9937,661.2041,651.8416,614.055,749.9529,778.4854,819.6433,677.6489,778.9183,778.9183,529.5492,554.9176,1031.8751,293.0341,482.6195,627.9882,953.3604,593.4678,865.1556,874.7405,,,,
Mammalia,Carnivora,Southern elephant seal,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.6742,3265.6179,2856.6292,,,,,
Mammalia,Cetacea,Blue whale,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,0.23,,0.29,,0.41,,0.9,,0.06,,0.64,,0.74,,,,,,,,,,,,,
Mammalia,Cetacea,Blue whale,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,0,,0.39,,0.12,,0.31,,0.05,,0.28,,1.54,,,,,,,,,,,,,,
Mammalia,Cetacea,Hector's dolphin,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,80,74,,,59,,,,,,,,
Mammalia,Cetacea,Franciscana ,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.049,,,,,,,,,,
Aves,Charadriiformes,Little tern,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,131,255,138,95,160,226,211,204,262,175,248,321,197,212,212,387,357,365,307,416,241,343,285,205,234,125,,,,,,,,,,,,
Aves,Charadriiformes,White-fronted tern,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,30,,,,53,,,,,,,,,,45,,,,,,,,,,,,,,,,,,
Aves,Charadriiformes,Silver gull / Red-billed gull,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,17037,16444,15704,17185,16296,19407,17926,19556,18074,17630,17481,13630,12296,11259,12296,11852,11407,9926,9481,9185,8296,,,,,,,,,,,
Aves,Charadriiformes,Kelp gull,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,11142.99,14512.38,4811.91,,,,,,,,,,,,,,,,,,,,
Aves,Charadriiformes,Sharp-tailed sandpiper,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,45,6,130,16,22,50,50,80,64,47,2,51,56,40,35,23,28,42,25,40,10,9,111,28,80,140,6,64,35,67,0,,,
Aves,Charadriiformes,Red-necked stint,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,1292,1914,1095,2105,1612,2074,1120,1422,1495,1200,837,1889,548,1003,622,1262,1385,1071,892,1723,978,,1772,1305,1378,948,375,1169,1145,1311,425,,,
Aves,Charadriiformes,Knot / Red knot,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,41700,,,,,,,,,,,,,,,45150,29355,21156,25500,26170,9827,14130,,,,,,,,
Aves,Charadriiformes,Knot / Red knot,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,19700,,15000,,,,,15000,9000,10500,10000,7000,12000,5000,5500,6500,,,,,,,,,
Actinopterygii,Clupeiformes,Araucanian herring,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,22.98,17.61,11.09,11.14,10.57,25.71,19.82,8.55,13.49,17.04,16.94,15.55,,,,,,,,,,,,
Actinopterygii,Clupeiformes,Araucanian herring,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,22.98,17.61,11.09,11.14,10.57,25.71,19.82,8.55,13.49,17.04,16.94,15.55,,,,,,,,,,,,
Actinopterygii,Clupeiformes,Anchoveta / Common anchovy / Peruvian anchovetta,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,5.46,7.27,9.19,14.51,9.62,5.36,6.6,15.52,14.61,10.1,11.11,18.15,,,,,,,,,,,,
Actinopterygii,Clupeiformes,Anchoveta / Common anchovy / Peruvian anchovetta,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,5.46,7.27,9.19,14.51,9.62,5.36,6.6,15.52,14.61,10.1,11.11,18.15,,,,,,,,,,,,
Actinopterygii,Clupeiformes,Argentine anchovy,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,2.825,,,2.302,,1.499,3.407,1.643,3.551,,,,,,,,,,
Actinopterygii,Clupeiformes,Argentine anchovy,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,2.825,,,2.302,,1.499,3.407,1.643,3.551,,,,,,,,,,
Actinopterygii,Gadiformes,Argentine hake,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,1.7,2,2.3,2.2,1.9,1.6,1.6,1.3,1.4,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Gadiformes,South Pacific hake / Peruvian hake,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,179,194,201,211,203,206,206,215,184,188,222,218,244,302,275,293,,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Gadiformes,Southen blue whiting,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,105330,86031,96190,109000,98886,88881,74693,66780,54607,34171,31058,38925,26812,23390,96517,110220,,,,,,,,,,,,,,,,,,,
Actinopterygii,Gadiformes,Southen blue whiting,Falkland Islands (Malvinas),Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,204,121,131,47,45,46,38,,,
Actinopterygii,Gadiformes,Argentine hake,Falkland Islands (Malvinas),Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,174,351,504,359,472,655,450,,,
Actinopterygii,Ophidiiformes,Pink cusk-eel,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,1.9261,1.9258,1.9666,1.9809,1.9836,1.9303,1.8593,1.6796,1.5116,1.3317,1.3138,1.3841,1.4337,1.4245,1.3889,1.2857,0.9647,,,,,,,,,,,,,,,,
Actinopterygii,Ophidiiformes,Pink cusk-eel,Falkland Islands (Malvinas),Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,113.65,117.7,155.03,101.49,135.84,176.23,171.2,,,
Aves,Pelecaniformes,Australian pelican,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716,5645,4086,2945,2927,2314,3242,3246,,,,,,,
Aves,Pelecaniformes,Imperial shag / Imperial cormorant,Heard Island And McDonald Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,339,330,328,,,,,,,,,,,,,,,,,,,,,,
Aves,Pelecaniformes,Imperial shag / Imperial cormorant,Heard Island And McDonald Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,636,600,232,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Grey rockcod,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,15,11.8,6.5,6.8,8,10,6.5,7.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Grey rockcod,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,14.4,12.4,13.5,9.6,10.9,13,13.7,4.5,3.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Grey rockcod,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,31,20,16,15,15.8,14,8.2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,White croaker / Whitemouth croaker,Argentina,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,0.03,0.06,0.16,0.13,0.11,0.05,0.15,0.1,0.13,0.03,0.04,0.03,0.04,0.04,,,,,,,,,,,,
Actinopterygii,Perciformes,South pacific horse mackerel / Chilean jack mackerel,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,1.91,1.77,1.83,1.72,1.88,1.85,1.75,1.85,1.73,1.67,1.6,1.55,1.78,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Cardinalfish,Chile,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,9.1,8.9,13.5,4.8,4.5,6.6,,,,,,,,,,,
Actinopterygii,Perciformes,Escolar,Uruguay,Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,0.02402,0.03985,0.0937,0.10875,0.1307,0.13265,0.1667,0.17345,0.12085,0.1517,0.13885,0.2315,0.22545,0.1617,0.1822,0.15545,,,,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,New Zealand snapper,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,3.9,4.3,6.9,6.4,,,,,,,,,,,,
Actinopterygii,Perciformes,New Zealand snapper,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7,0.4,0.2,,,,,,,,,,,,
Actinopterygii,Perciformes,New Zealand snapper,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.7,0.4,0.6,,,,,,,,,,,,
Actinopterygii,Perciformes,New Zealand snapper,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.4,,,,,,,,,,,,,,,
Actinopterygii,Perciformes,Rosy wrasse,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,4.9704,4.814,1.6819,1.4501,1.4555,1.1267,2.6684,2.0162,1.6873,0.496,2.0054,,,,,,,,,,,,
Actinopterygii,Perciformes,Longtail southern cod,Falkland Islands (Malvinas),Latin America and Caribbean,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,219.671,357.074,542.909,1525.732,1026.736,1821.68,1292.381,,,
Actinopterygii,Perciformes,Patagonian toothfish,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.601,0.938,0.842,0.435,0.164,,,,,,,,,,,,,
Actinopterygii,Perciformes,Patagonian toothfish,Heard Island And McDonald Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.1142,415.8774,149.3036,96.6574,104.1783,69.9164,108.3565,58.2173,41.5042,43.1755,37.3259,,,,,,,
Actinopterygii,Perciformes,Patagonian toothfish,Heard Island And McDonald Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.8679,358.4906,137.7358,454.717,354.717,350.9434,281.1321,233.9623,211.3208,233.9623,,,,,,,
Actinopterygii,Perciformes,Patagonian toothfish,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,0.253,0.369,0.713,0.885,0.524,,0.565,0.623,1067,0.671,0.554,0.302,0.259,0.259,0.28,0.283,0.244,0.251,0.261,0.224,0.212,,,,,,,,,
Actinopterygii,Perciformes,Antarctic toothfish,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.66,,,0.59,0.28,,,1.39,,,,,,
Actinopterygii,Perciformes,Antarctic toothfish,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,2.64,0.57,,,,,,
Actinopterygii,Perciformes,Antarctic toothfish,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.83,2.57,2.24,,,,,,
Aves,Procellariiformes,Amsterdam albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,9,5,8,8,12,11,11,9,10,11,13,9,13,18,13,18,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Amsterdam albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,9,5,8,8,12,11,11,9,10,11,13,9,13,18,13,18,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Shy albatross,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,1505,,,,,,,,,,2000,,,,,,,,3000,,,,5000,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Shy albatross,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,1505,,,,,,,,,,2000,,,,,,,,3000,,,,5000,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,500,,,,,,,,,,,,,,300,,200,,260,215,260,270,240,,,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,500,,,,,,,,,,,,,,300,,200,,260,215,260,270,240,,,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,90,80,,,,75,65,70,65,75,75,110,80,100,105,100,100,110,95,115,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,90,80,,,,75,65,70,65,75,75,110,80,100,105,100,100,110,95,115,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,205,162,162,,137,,145,137,137,125,137,112,145,137,140,150,150,170,162,162,170,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,205,162,162,,137,,145,137,137,125,137,112,145,137,140,150,150,170,162,162,170,,,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,324,299,294,,,,267,256,248,238,262,231,306,266,293,308,291,324,320,323,349,332,377,405,373,367,381,383,394,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,324,299,294,,,,267,256,248,238,262,231,306,266,293,308,291,324,320,323,349,332,377,405,373,367,381,383,394,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,1530,1450,1150,1450,1350,1600,1620,1800,1760,1750,1900,1750,1610,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,1530,1450,1150,1450,1350,1600,1620,1800,1760,1750,1900,1750,1610,,,,,,,,,,,,,,,
Aves,Procellariiformes,Grey-headed albatross,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,5000,,,4900,5200,6000,2900,5200,6500,7500,6400,5500,6800,7800,7900,5700,,,,,,,,,,,,,,,
Aves,Procellariiformes,Grey-headed albatross,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,5000,,,4900,5200,6000,2900,5200,6500,7500,6400,5500,6800,7800,7900,5700,,,,,,,,,,,,,,,
Aves,Procellariiformes,Northern giant-petrel / Hall's giant-petrel,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,275,320,,,250,275,300,360,350,340,400,,,,380,270,,,,,,,,,,,,,,,
Aves,Procellariiformes,Southern giant petrel,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,2800,,2700,,2500,2500,2300,2600,2500,2800,3000,,,2350,1400,1600,,,,,,,,,,,,,,,
Aves,Procellariiformes,White-chinned petrel,South Africa,Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,225,235,140,170,,,,,,,,,,,,,,,
Aves,Procellariiformes,Black-browed albatross,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,233,234,256,213,144,123,151,181,186,177,187,184,55,163,160,129,92,112,106,19,86,80,74,73,73,68,74,,,,,,,,,,,,
Aves,Procellariiformes,Black-browed albatross,South Georgia And The South Sandwich Islands,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,233,234,256,213,144,123,151,181,186,177,187,184,55,163,160,129,92,112,106,19,86,80,74,73,73,68,74,,,,,,,,,,,,
Aves,Procellariiformes,Black-browed albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,1047,906,,1192,,1179,1053,1082,1008,,1305,,996,1285,,937,1089,959,948,992,,,,,,,,,
Aves,Procellariiformes,Black-browed albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,1047,906,,1192,,1179,1053,1082,1008,,1305,,996,1285,,937,1089,959,948,992,,,,,,,,,
Aves,Procellariiformes,Spectacled petrel,"Saint Helena, Ascension And Tristan Da Cunha",Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6970,,,,,10090,,,,,,,,,,
Aves,Procellariiformes,Sooty albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,308.67,309.56,214.31,144.22,142.43,137.04,135.24,130.75,127.15,123.56,119.06,116.37,113.67,109.18,107.38,104.69,101.09,162.2,140.63,120.86,103.79,89.41,76.83,64.3,54.36,45.38,38.19,,,,,,,,,
Aves,Procellariiformes,Sooty albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,308.67,309.56,214.31,144.22,142.43,137.04,135.24,130.75,127.15,123.56,119.06,116.37,113.67,109.18,107.38,104.69,101.09,162.2,140.63,120.86,103.79,89.41,76.83,64.3,54.36,45.38,38.19,,,,,,,,,
Aves,Procellariiformes,Light mantled albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,654.22,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,654.22,657.74,657.74,703.46,752.7,805.45,861.72,921.51,984.82,,,,,,,,,
Aves,Procellariiformes,Light mantled albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,654.22,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,657.74,654.22,657.74,657.74,703.46,752.7,805.45,861.72,921.51,984.82,,,,,,,,,
Aves,Procellariiformes,Northern giant-petrel / Hall's giant-petrel,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,539.18,508.71,480.59,451.29,426.69,405.6,379.82,361.08,337.65,318.91,300.17,283.78,267.38,253.34,288.55,328.47,375.42,425.88,486.91,472.86,459.99,445.94,434.24,420.19,408.49,395.61,,,,,,,,,
Aves,Procellariiformes,Southern giant petrel,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,93.07,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,93.47,102.18,112.48,122.77,134.65,148.12,161.58,,,,,,,,,
Aves,Procellariiformes,Buller's albatross,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,1108,1209,1248,1288,1146,1400,1292,1368,1335,1510,1643,1549,1722,,,,,,,,,,
Aves,Procellariiformes,Buller's albatross,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,32,42,37,45,49,48,59,46,53,51,58,55,64,,,,,,,,,,
Aves,Procellariiformes,Buller's albatross,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,35,36,33,44,49,56,52,46,55,61,61,68,72,,,,,,,,,,
Aves,Procellariiformes,Buller's albatross,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,22,,,,,,,,,,,,,,,30,,,,,34,42,40,48,42,51,49,50,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,1056,,1054,1034,1368,,1422,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Wandering albatross,New Zealand,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,2475,,2695,2399,3382,,3854,,,,,,,,,,,,,,,,,
Aves,Procellariiformes,Amsterdam albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,8,4,7,7,11,10,10,10,13,10,11,7,11,19,11,16,20,16,31,26,21,21,22,23,26,,,,,,,
Aves,Procellariiformes,Tristan albatross,"Saint Helena, Ascension And Tristan Da Cunha",Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.2812,,,1868.7896,2018.9725,1456.4136,1278.6784,1766.2612,1797.1972,1830.8497,,,,
Aves,Procellariiformes,Sooty albatross,"Saint Helena, Ascension And Tristan Da Cunha",Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0192,,,218.2038,,229.3141,,,237.9195,212.2907,213.089,232.1219,,,
Aves,Procellariiformes,Atlantic yellow-nosed albatross,"Saint Helena, Ascension And Tristan Da Cunha",Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9788,,,591.8469,,683.6576,,,621.374,719.2273,589.3754,484.6316,,,
Aves,Procellariiformes,Southern giant petrel,"Saint Helena, Ascension And Tristan Da Cunha",Africa,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0083,,,227.8688,229.7856,259.8526,258.8742,206.7428,265.2817,223.767,248.2039,,,
Aves,Procellariiformes,Indian yellow-nosed albatross,French Southern Territories,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,1,0.9596,0.639,0.4667,0.639,0.7766,0.8958,0.7205,0.9026,0.6651,0.8374,0.6044,0.7466,0.3683,0.6251,0.609,0.5775,0.4398,0.4221,0.4091,,,,,,,,
Aves,Sphenisciformes,Little penguin,Australia,Oceania,Marine,Unknown,South temperate and Antarctic,,,,,,,,,765.16,551.33,545.85,432.23,602.02,405.21,468.06,375.23,369.76,408.44,289.67,518.08,518.15,713.08,648.19,814.61,856.27,793.94,463.45,600.17,395.25,677.13,748.5,754.9,540.27,692.24,534.45,531.55,804.52,783.79,784.65,,,,,,
Aves,Sphenisciformes,Adelie penguin,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,1056,1314,,1074,1331,929,1160,,,,,,,,1095,1226,923,1173,1192,974,880,780,771,559,409,334,,,,,,,,,
Aves,Sphenisciformes,Adelie penguin,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,2754,,3000,,,,,,,,,,1801,,,1665,1335,692,1025,,,,,,,594,539,567,522,,
Aves,Sphenisciformes,Gentoo penguin,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,3008,1635,,,,,,,,2118,2221,,,,2200,,,,,,,,,,,,,,,,,,,,,
Aves,Sphenisciformes,Gentoo penguin,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,,,,,,,,,,,,,,,14,32,36,45,57,26,149,296,288,639,644,753,902,977,,,,,,,,
Aves,Sphenisciformes,Gentoo penguin,Antarctica,Antarctic,Marine,Unknown,South temperate and Antarctic,,,,,,,,,,695,623,,,,,,,,121,136,,,,,,,,,,,,,54,,,,,,,,,,,,
